trial,edf_hc_miss,psr_hc_miss
883,0.8913043478260869,0.0
884,0.8333333333333334,0.0
885,0.8409090909090909,0.0
886,0.8076923076923077,0.0
887,0.8780487804878049,0.0
888,0.8421052631578947,0.0
889,0.8571428571428571,0.0
890,0.8648648648648649,0.0
891,0.8709677419354839,0.0
892,0.7837837837837838,0.0
893,0.9318181818181818,0.0
894,0.8863636363636364,0.0
895,0.875,0.0
896,0.8378378378378378,0.0
897,0.85,0.0
898,0.7878787878787878,0.0
899,0.9090909090909091,0.0
900,0.8536585365853658,0.0
901,0.8787878787878788,0.0
902,0.8409090909090909,0.0
903,0.8695652173913043,0.0
904,0.8709677419354839,0.0
905,0.8048780487804879,0.0
906,0.9148936170212766,0.0
907,0.8285714285714286,0.0
908,0.8536585365853658,0.0
909,0.8636363636363636,0.0
910,0.8809523809523809,0.0
911,0.8478260869565217,0.0
912,0.9117647058823529,0.0
913,0.8809523809523809,0.0
914,0.8157894736842105,0.0
915,0.8275862068965517,0.0
916,0.9166666666666666,0.0
917,0.9117647058823529,0.0
918,0.8809523809523809,0.0
919,0.9318181818181818,0.0
920,0.9310344827586207,0.0
921,0.8723404255319149,0.0
922,0.8181818181818182,0.0
923,0.8378378378378378,0.0
924,0.8157894736842105,0.0
925,0.8421052631578947,0.0
926,0.7666666666666667,0.0
927,0.8157894736842105,0.0
928,0.7777777777777778,0.0
929,0.875,0.0
930,0.84375,0.0
931,0.9302325581395349,0.0
932,0.7619047619047619,0.0
933,0.875,0.0
934,0.8857142857142857,0.0
935,0.8611111111111112,0.0
936,0.8709677419354839,0.0
937,0.8823529411764706,0.0
938,0.7647058823529411,0.0
939,0.9142857142857143,0.0
940,0.8837209302325582,0.0
941,0.8421052631578947,0.0
942,0.9024390243902439,0.0
943,0.8723404255319149,0.0
944,0.8235294117647058,0.0
945,0.7674418604651163,0.0
946,0.875,0.0
947,0.9375,0.0
948,0.8444444444444444,0.0
949,0.8333333333333334,0.0
950,0.8936170212765957,0.0
951,0.7692307692307693,0.0
952,0.8723404255319149,0.0
953,0.9024390243902439,0.0
954,0.8888888888888888,0.0
955,0.9,0.0
956,0.8837209302325582,0.0
957,0.9142857142857143,0.0
958,0.9333333333333333,0.0
959,0.8928571428571429,0.0
960,0.9,0.0
961,0.7567567567567568,0.0
962,0.8571428571428571,0.0
963,0.8157894736842105,0.0
964,0.8387096774193549,0.0
965,0.8809523809523809,0.0
966,0.8260869565217391,0.0
967,0.9069767441860465,0.0
968,0.8095238095238095,0.0
969,0.8947368421052632,0.0
970,0.8888888888888888,0.0
